genome_id	genome_name	RepGen.200	RepGen.100	RepGen.50
823.3575	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3576	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3577	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3579	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3580	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3581	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3582	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3583	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3586	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3587	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3589	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3591	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3592	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3593	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3594	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3595	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3597	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3598	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3599	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3601	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3602	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3603	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3606	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3607	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3608	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3610	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3612	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3613	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3614	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3615	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3645	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
823.3646	Parabacteroides distasonis clonal population	2292000.3	1627894.4	821.555
853.7945	Faecalibacterium prausnitzii clonal population	853.5607	853.7373	853.7373
901.359	Desulfovibrio piger clonal population	901.337	901.337	882.5
905011.47	uncultured Anaerotruncus clonal population	905011.4	142586.1767	142586.1763
908612.127	Alistipes sp. HGB5 clonal population	328813.45	2364787.3	2364787.3
908612.129	Alistipes sp. HGB5 clonal population	328813.45	2364787.3	2364787.3
908612.132	Alistipes sp. HGB5 clonal population	328813.45	2364787.3	2364787.3
908612.133	Alistipes sp. HGB5 clonal population	328813.45	2364787.3	2364787.3
908612.134	Alistipes sp. HGB5 clonal population	328813.45	2364787.3	2364787.3
908612.142	Alistipes sp. HGB5 clonal population	328813.45	2364787.3	2364787.3
911117.67	Methanobrevibacter smithii clonal population	2173.813	2173.813	2173.813
997873.75	Bacteroides caccae clonal population	818.1405	821.555	821.555
999418.27	Parabacteroides goldsteinii clonal population	2292000.3	2516961.3	821.555
