genome_id	genome.genome_name
927655.4	Corynebacterium bovis DSM 20582
552398.3	Ruminococcaceae bacterium D16
2806564.3	Phyllobacterium sp. 586
338188.176	Bacteroides finegoldii strain MGYG-HGUT-00029
2035247.4	Micromonospora sp. CNZ309
1593482.3	Massilia sp. YMA4
163003.5	Thermococcus sp. CL1
1463859.3	Streptomyces sp. NRRL F-5140
936154.3	Streptococcus parauberis KCTC 11537
2764326.3	Fusobacterium sp. NSJ-57
1899430.14	Lactobacillus micheneri strain HV_63 strain not applicable
92835.4	Microbacterium ketosireducens strain DSM 12510
262209.20	Janibacter melonis strain Marseille-P2733
312284.4	marine actinobacterium PHSC20C1
1915077.3	Thioclava sp. 11.10-0-13 strain 11.10-0-13
1348634.3	Microbacterium hominis NBRC 15708
136993.3	Methylosinus sp. LW4
2841037.3	Eubacterium sp. c-25
1759065.3	Sphingopyxis sp. H012
2080503.3	Corynebacterium sp. 51B
1566284.3	Bacillus sp. NFR08
234826.6	Anaplasma marginale str. St. Maries
317018.4	Nesterenkonia jeotgali strain CD08_7
33035.169	Blautia producta An915
1146883.3	Blastococcus saxobsidens DD2
66429.3	Streptomyces roseoverticillatus strain NRRL B-3500
233412.5	Haemophilus ducreyi 35000HP
1123053.3	Rheinheimera baltica DSM 14885
166486.1003	Roseburia intestinalis NB2A 31_NB
1898207.3496	Clostridiales bacterium strain MGYG-HGUT-02340
2925411.4	Sulfurovum sp. XGS-02
458817.8	Shewanella halifaxensis HAW-EB4
47839.3	Mycobacterium triplex strain DSM 44626
1032240.8	Arcobacter thereius LMG 24486
1736532.3	Massilia sp. Root418
1119056.3	Budvicia diplopodorum strain D9
1577904.3	Ruegeria sp. ANG-S4
264732.11	Moorella thermoacetica ATCC 39073
2571115.4	Pseudoxanthomonas sp. X-1
272947.5	Rickettsia prowazekii str. Madrid E
2602574.15	Candidatus Aquarickettsia rohweri strain Acer BE 8867
349124.8	Halorhodospira halophila SL1
1494608.3	Arthrobacter sp. PAMC25486
1031542.14	Campylobacter volucris strain MON0180
314232.4	Loktanella vestfoldensis SKA53
2528244.3	Paracoccus sp. GY0581
1344956.3	Microbacterium sp. TS-1
2880929.10	Hymenobacter sp. BT635
426716.3	Nocardia rhamnosiphila strain NRRL B-24637
1217720.3	Roseomonas sp. B5
1603292.4	Paracoccus sp. 361
1463821.3	Glycomyces sp. NRRL B-16210
1727.3	Corynebacterium variabile strain NRRL B-4201
1869190.115	Roseomonas sp. strain M076S1SP10A20BQC
1223513.5	Corynebacterium xerosis NBRC 16721
931099.3	Rickettsia endosymbiont of Oedothorax gibbosus Oegibbosus-W744x776
1736544.3	Bosea sp. Root483D1
2603899.3	Methylobacterium sp. WL8
1759074.3	Sphingopyxis sp. HIX
469616.3	Fusobacterium mortiferum ATCC 9817
521003.7	Collinsella intestinalis DSM 13280
320912.18	Maribacter dokdonensis strain C3R19
638301.3	Granulicatella adiacens ATCC 49175
2575443.3	Nostoc sp. PA-18-2419 strain JC1668
1081631.12	Candidatus Schneideria nysicola strain NB
637389.3	Acidithiobacillus caldus ATCC 51756
1449347.3	Kitasatospora mediocidica KCTC 9733
159087.6	Dechloromonas aromatica RCB
254758.3	Bacillus fortis strain DSM 16012
1736308.3	Frigoribacterium sp. Leaf254
709015.3	Pontibacter actiniarum DSM 19842
1293911.3	Bartonella bacilliformis Ver097
71999.5	Kocuria palustris strain MU14/1
1280948.3	Hyphomonas sp. 22II1-22F38
51663.55	Pediococcus damnosus strain TMW 2.1536
2760807.28	Lewinellaceae bacterium strain HK-STAS-BACT-26
89184.13	Ruegeria pomeroyi HKCCM208
126673.9	Mycolicibacterium doricum strain JCM 12405
1661.13	Trueperella pyogenes strain TP6375
316.656	Pseudomonas stutzeri L2
1736594.3	Sphingomonas sp. Root710
1032239.4	Arcobacter skirrowii CCUG 10374
357244.4	Orientia tsutsugamushi str. Boryong
1007105.3	Pusillimonas sp. T7-7
944564.4	Veillonella sp. oral taxon 780 str. F0422
649754.3	Corynebacterium ammoniagenes DSM 20306
548479.6	Mobiluncus curtisii ATCC 43063
650150.7	Erysipelothrix rhusiopathiae str. Fujisawa
1341157.4	Ruminococcus flavefaciens 007c
296591.12	Polaromonas sp. JS666
2742965.10	Thalassolituus sp. ST750PaO-4
2201895.3	Flagellimonas sp. ECD12
2763052.3	Lawsonibacter sp. NSJ-52
983917.3	Rubrivivax gelatinosus IL144
1643451.3	Sphingobacterium sp. Ag1
2849093.3	Rhizobium sp. WYJ-E13
1385521.3	Knoellia subterranea KCTC 19937
1203578.3	Pseudomonas sp. HPB0071
316279.6	Synechococcus sp. CC9902
1903056.6	Macrococcus bohemicus strain 19Msa422
84135.157	Gemella sanguinis strain FDAARGOS_742 strain Not applicable
138072.46	Candidatus Hamiltonella defensa strain china
743299.4	Acidithiobacillus ferrivorans SS3
1094564.3	Bartonella washoensis 085-0475
887327.3	Kingella kingae ATCC 23330
1122244.3	Moraxella caprae DSM 19149
1565991.4	Bacillus sp. X1(2014)
1461694.3	Oceanicola sp. 22II-S11g 22II-s11g
2048290.3	Cryobacterium sp. N22
1461581.3	Pseudomonas sp. 12M76_air
386415.7	Clostridium novyi NT
1813019.44	Campylobacter hepaticus strain VIC_3/VIC
281362.18	Dechloromonas denitrificans strain G6
1392488.5	Leeuwenhoekiella sp. Hel_I_48
314722.6	Pseudoxanthomonas suwonensis strain J1
685035.3	Citromicrobium bathyomarinum JL354
1196835.3	Pseudomonas stutzeri CCUG 29243
1940.17	Streptomyces albireticuli NRRL B1670 type C
696125.3	Bartonella clarridgeiae 73
1468449.8	Holdemania massiliensis strain MGYG-HGUT-01430
1096856.3	Pseudonocardia sp. EC080619-01
867902.3	Ornithobacterium rhinotracheale DSM 15997
795665.3	Hydrogenophaga sp. PBC
1505605.3	Hymenobacter sp. IS2118
1765219.7	Bifidobacterium eulemuris strain DSM 100216
69395.4	Caulobacter henricii strain CF287
2866313.15	Candidatus Megaira endosymbiont of Carteria cerasiformis MegCarteria
1172185.3	Nocardia sp. 348MFTsu5.1
626939.3	Phascolarctobacterium succinatutens YIT 12067
96345.64	Flavobacterium psychrophilum strain Z2
1096930.3	Novosphingobium lindaniclasticum LE124
655811.4	Anaerococcus vaginalis ATCC 51170
1206458.7	Novosphingobium sp. MBES04
1423750.3	Lactobacillus ghanensis DSM 18630
78344.3	Bifidobacterium gallinarum strain LMG 11586
1114963.3	Novosphingobium barchaimii LL02
1546536.3	Arthrobacter sp. C2
360105.8	Campylobacter curvus 525.92
2135486.3	Tardiphaga sp. CF115
1227275.3	Streptococcus sobrinus W1703
2576062.3	Rhodoferax sp. BLA1
1906.10	Streptomyces fradiae strain ATCC 19609
2723064.3	Sporosarcina sp. JAI121
930169.3	Alcanivorax dieselolei B5
414750.3	Thermoactinomyces sp. CDF
2864219.3	Hymenobacter sp. KCTC 23674
122202.3	Gordonia jacobaea strain mv1
1288484.3	Deinococcus wulumuqiensis R12
2135615.3	Stappia sp. ARW1T
1449352.3	Streptacidiphilus albus JL83
204773.6	Herminiimonas arsenicoxydans
1962908.24	Gemmatimonas sp. strain M145S2SP1A63QC
1397278.3	Leucobacter sp. PH1c
1500279.3	Microbacterium sp. CF335
1633631.8	Candidatus Kryptonium thompsoni strain JGI-4
688270.3	Cellulophaga algicola DSM 14237
547558.18	Methanohalophilus mahii DSM 5219
260936.4	Rhodococcus sp. RD6.2
33028.25	Staphylococcus saccharolyticus strain FDAARGOS_1074 strain Not applicable
1510460.4	Ascidiaceihabitans donghaensis strain CECT 8599
403833.7	Petrotoga mobilis SJ95
797291.6	Sphingobacterium lactis strain DSM 22361
340099.6	Thermoanaerobacter pseudethanolicus ATCC 33223
500635.8	Mitsuokella multacida DSM 20544
1121909.4	Gaetbulibacter saemankumensis DSM 17032
1486262.3	Martelella endophytica strain YC6887
944547.4	Arcobacter sp. L
2516559.3	Cytophagaceae bacterium 30S-ANTBAC
1420851.6	Methyloprofundus sedimenti strain WF1
2723108.3	Haematospirillum sp. H1815
2233776.3	Pedobacter sp. CM134L-2
2854755.17	Prevotella lacticifex R6025
434009.4	Variovorax sp. PBL-H6
2913414.5	Photobacterium sp. WH80
537972.5	Helicobacter pullorum MIT 98-5489
2871171.10	Sphingopyxis sp. XHP0097
385957.3	Amycolatopsis sp. ATCC 39116
441768.5	Acholeplasma laidlawii PG-8A
1358423.3	Sphingobacterium antarcticus 4BY
994479.3	Saccharopolyspora spinosa NRRL 18395
1517760.4	Mucilaginibacter sp. HME9299
230361.4	Methanobrevibacter millerae strain SM9
627192.4	Sphingobium sp. SYK-6
1231624.3	Asaia bogorensis NBRC 16594
74547.5	Prochlorococcus marinus str. MIT 9313
1463872.3	Streptomyces sp. NRRL F-5848
933944.9	Streptomyces abyssalis strain SCSIO 10390
1872579.10	Aquamicrobium sp. LANL01G
342610.6	Pseudoalteromonas atlantica T6c
1530195.3	Pseudoclavibacter terrae strain THG-MD12
1517416.3	Idiomarina sp. MCCC 1A10513
1679168.3	Bacillus sp. FJAT-27231
1453498.8	Flavobacterium aquatile LMG 4008
547042.5	Bacteroides coprophilus DSM 18228 = JCM 13818
1423729.3	Lactobacillus cacaonum DSM 21116
697284.3	Paenibacillus larvae subsp. larvae DSM 25430
1401065.3	Oligella urethralis DNF00040
1381080.3	Idiomarina woesei strain DSM 27808
1188252.3	Vibrio rumoiensis 1S-45
626935.38	Collinsella tanakaei strain An792
765873.5	Ectothiorhodospira haloalkaliphila ATCC 51935
75379.4	Thiomonas intermedia K12
1120960.3	Agromyces subbeticus DSM 16689
1389006.5	Shimia sp. SK013
1736393.3	Janibacter sp. Soil728
1075399.3	Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu
115713.3	Chlamydophila pneumoniae CWL029
883.4	Desulfovibrio vulgaris str. 'Miyazaki F'
2920941.4	Gordonia sp. ABSL49_1
743974.3	Moraxella bovoculi 237
33033.4	Parvimonas micra KCOM 1535; ChDC B708
2767425.3	Tianweitania sp. Rool2
751944.3	Halobacterium sp. DL1
264731.4	Prevotella ruminicola 23
2663859.3	Aeromicrobium sp. zg-629
553219.3	Campylobacter showae RM3277
580327.4	Thermoanaerobacterium thermosaccharolyticum DSM 571
1879010.6631	Firmicutes bacterium strain LMAG:95
517722.3	Citromicrobium sp. JLT1363
289377.5	Thermodesulfobacterium commune DSM 2178
2584942.3	Pseudoxanthomonas sp. z9
396323.8	Acinetobacter brisouii strain TUM15068
1122228.3	Metascardovia criceti DSM 17774
2587046.3	Phyllobacterium sp. P30BS-XVII
1112212.3	Sphingomonas echinoides ATCC 14820
169435.7	Anaerotruncus colihominis strain An251
930946.7	Fructobacillus fructosus KCTC 3544 strain DSM 20349
445970.5	Alistipes putredinis DSM 17216
324058.3	Mycobacterium alsense strain DSM 45230
363253.5	Lawsonia intracellularis PHE/MN1-00
2735896.3	Flavobacterium sp. 14A
269673.5	Sporolactobacillus terrae strain DLG3
279826.5	Bacillus foraminis strain CV53
368407.15	Methanoculleus marisnigri JR1
563192.3	Bilophila wadsworthia 3_1_6
2904249.5	Microbulbifer sp. L3
301302.4	Roseburia faecis strain M72
866895.3	Halobacillus halophilus DSM 2266
882378.3	Burkholderia rhizoxinica HKI 454
1834438.3	Pedobacter quisquiliarum strain CGMCC 1.15343
867900.3	Cellulophaga lytica DSM 7489
505682.4	Ureaplasma parvum serovar 3 str. ATCC 27815
98439.3	Fischerella thermalis PCC 7521
926556.3	Echinicola vietnamensis DSM 17526
2750945.3	Commensalibacter sp. M0391
1379702.4	Methanobacterium sp. MB1
187303.17	Methylocystis sp. SC2
2292368.3	Roseburia sp. OM02-15
292913.6	Sphingopyxis sp. 113P3
2772109.3	Mucilaginibacter sp. ZB1P21
350058.8	Mycobacterium vanbaalenii PYR-1
2793821.3	Bradyrhizobium sp. BRP22
570509.6	Spiroplasma melliferum KC3
914150.17	Kangiella geojedonensis strain YCS-5
1120959.3	Agromyces italicus DSM 16388
655815.4	Zunongwangia profunda SM-A87
1046598.4	Lactobacillus versmoldensis KCTC 3814
2751021.3	Bartonella sp. W8152
545276.3	Thioalkalivibrio sp. ALJ24
28188.5	Capnocytophaga canimorsus CcD95
1190417.3	Geodermatophilus telluris strain DSM 45421
1736553.3	Microbacterium sp. Root53
504728.6	Meiothermus ruber DSM 1279
1033837.3	Lactobacillus kefiranofaciens ZW3
243231.5	Geobacter sulfurreducens PCA
2839984.4	Hymenobacter sp. NST-14
323848.4	Nitrosospira multiformis ATCC 25196
582680.7	Microbacterium azadirachtae strain DSM 23848
313590.6	Dokdonia donghaensis MED134
156978.3	Corynebacterium imitans strain DSM 44264
2934314.3	Streptomyces sp. A 4/2
46171.3	Nonomuraea africana strain DSM 43748
991905.3	Polymorphum gilvum SL003B-26A1
199591.10	Brevibacterium luteolum strain MOSEL-ME10a
504474.4	Corynebacterium urealyticum DSM 7109
1223544.3	Gordonia sihwensis NBRC 108236
1122963.3	Pleomorphomonas oryzae DSM 16300
1229909.8	Candidatus Nitrosopumilus sp. AR2
2530374.3	Jiangella sp. KC603
1122605.3	Niabella aurantiaca DSM 17617
1451189.3	Corynebacterium falsenii DSM 44353
1249975.4	Gillisia sp. Hel_I_29
203275.8	Tannerella forsythia ATCC 43037
1123054.4	Rheinheimera perlucida DSM 18276
98228.3	Bacillus sp. OxB-1
2752306.3	Luteimonas sp. SJ-16
535904.3	Roseomonas oryzicola strain KCTC 22478
1206745.3	Helicobacter cinaedi ATCC BAA-847
2364881.3	Salipiger sp. D13
1125778.3	Clostridiales bacterium OBRC5-5
2304602.11	Halomonas coralii strain R2A 31.J
1123305.3	Streptococcus hyovaginalis DSM 12219
1202785.3	Methylacidiphilum kamchatkense Kam1
1736540.3	Aeromicrobium sp. Root472D3
1259175.3	Cryobacterium sp. MDB1-5
1267534.3	Acidobacteriaceae bacterium KBS 89
1423811.3	Lactobacillus tucceti DSM 20183
429727.3	Devosia chinhatensis strain IPL18
1806885.7	Sphingorhabdus sp. M41
929704.3	Myroides odoratus DSM 2801
243090.15	Rhodopirellula baltica SH 1
1119528.3	Methyloversatilis sp. FAM1
1284686.3	Anaerococcus lactolyticus S7-1-13
1510531.3	Bosea sp. UNC402CLCol
1736612.3	Lysobacter sp. Root96
1423761.3	Lactobacillus intestinalis DSM 6629
1174684.3	Sphingopyxis sp. MC1
1224162.3	Corynebacterium marinum DSM 44953
1205910.3	Nocardiopsis alba ATCC BAA-2165
1225657.3	Loktanella sp. 3ANDIMAR09
2303332.3	Cellvibrio sp. KY-GH-1
2219558.3	Winogradskyella aurantiaca strain IMCC20180
2593020.3	Rhodobacter sp. SYSU G02094
1139219.4	Enterococcus dispar ATCC 51266 [PRJNA206362]
767029.3	Propionibacterium propionicum F0230a
314264.4	Roseovarius sp. 217
1587527.3	Domibacillus tundrae strain PAMC 80007
2763032.3	Butyricimonas sp. NSJ-56
1320556.3	Mesorhizobium sp. NBIMC_P2-C3
1401064.3	Corynebacterium tuscaniense DNF00037
287752.3	Aurantimonas manganoxydans SI85-9A1
1750599.3	Mongoliibacter ruber strain DSM 27929
2069351.3	Lactobacillus sp. ESL0225
887061.3	Methylovorus sp. MP688
265072.11	Methylobacillus flagellatus KT
1614.7	Lactobacillus fructivorans DmCS_002
485918.6	Chitinophaga pinensis DSM 2588
1608710.3	Gelidibacter sediminis strain DSM 28135
230658.4	Paraeggerthella hongkongensis strain DSM 16106
2898796.12	Nocardioides sp. cx-173
797304.7	Natronobacterium gregoryi SP2
2936713.4	Corynebacterium sp. P7202
1176165.3	Brevibacterium massiliense 5401308
1458469.3	Pseudobutyrivibrio ruminis HUN009
1193621.3	Vogesella alkaliphila strain KCTC 32041
700598.3	Niastella koreensis GR20-10
265311.5	Mesoplasma florum L1
1168169.3	Methylomonas sp. 11b
768066.3	Halomonas elongata DSM 2581
523794.5	Leptotrichia buccalis DSM 1135
157687.179	Leptotrichia wadei strain JCM16777
2586980.3	Sphingomonas sp. BK345
1235795.3	Paenibacillus barengoltzii G22
1003195.11	Streptomyces cattleya NRRL 8057 = DSM 46488
1236180.7	Halopelagius longus strain BC12-B1
198107.6	Azoarcus sp. CIB
1266845.5	Carnobacterium sp. WN1359
515619.6	Eubacterium rectale ATCC 33656
396013.4	Pseudooceanicola marinus strain CECT 7751
1635005.3	Rheinheimera sp. KL1
1140.7	Synechococcus elongatus PCC 7942
1736580.3	Pelomonas sp. Root662
1337958.3	Amycolatopsis orientalis DSM 46075
430457.5	Salinicola salarius strain DSM 18044
1231339.3	Acetobacter cibinongensis 4H-1
1211115.3	Chelatococcus sp. GW1
1736339.3	Cellulomonas sp. Leaf334
692994.4	Mucilaginibacter dorajii CECT 7660
375451.14	Roseobacter denitrificans OCh 114
221799.3	Planococcus maitriensis strain S1
768710.3	Desulfosporosinus youngiae DSM 17734
451.7	Tatlockia micdadei strain ATCC33218
583355.3	Coraliomargarita akajimensis DSM 45221
1458985.3	Moorea producens PAL-8-15-08-1
1581138.5	Corynebacterium sp. HMSC08D02
1123401.3	Thiothrix lacustris DSM 21227
411473.3	Ruminococcus callidus ATCC 27760
35841.11	Bacillus thermoamylovorans strain SSBM
2483813.3	Pseudarthrobacter sp. T11b strain aT11b
521098.5	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446
1043493.3	Lysinimicrobium mangrovi NBRC 105856
2094194.3	Rhodoferax sp. TS-BS-61-7
1470180.3	Prauserella isguenensis strain CECT 8577
1335757.3	Spiribacter sp. UAH-SP71
264462.9	Bdellovibrio bacteriovorus HD100
2138.4	Spiroplasma poulsonii MSRO
53463.8	Paracoccus solventivorans strain DSM 6637
2948573.3	Peptoniphilus sp. SAHP1
1249481.3	Brachybacterium muris UCD-AY4
1094551.3	Bartonella alsatica IBS 382
291112.3	Photorhabdus asymbiotica strain ATCC 43949
1044.3	Erythrobacter longus strain DSM 6997
1052260.5	Klenkia soli strain DSM 45843
1987381.4	Spirosoma agri strain KCTC 52727
429134.3	Sphingomonas desiccabilis strain CP1D
600809.5	Blattabacterium sp. (Periplaneta americana) str. BPLAN
697329.10	Ruminococcus albus 7
110935.6	Agreia bicolorata strain VKM Ac-1804
408015.6	Streptomyces xiamenensis strain MCCC 1A01550
2785907.3	Erythrobacter sp. A30-3
108080.4	Candidatus Blochmannia herculeanus C-056
1542730.3	Frateuria sp. 5GH9-11
1074.21	Rhodoblastus acidophilus strain DSM 142
2058314.3	Flavobacterium sp. ALD4
2683197.4	Sphingomonas sp. SFZ2018-12
1442598.4	Arcobacter cibarius LMG 21996
1123354.4	Tepidiphilus margaritifer DSM 15129
1736365.8	Ramlibacter sp. Leaf400
713588.4	Chryseobacterium chaponense strain DSM 23145
1776384.4	Emergencia timonensis strain AM07-24
2886200.3	Cellulomonas sp. zg-Y338
197482.10	Arcobacter halophilus strain CCUG 53805
1807.14	Mycobacterium obuense strain DSM 44075
1978490.3	Lysinibacillus endophyticus strain DSM 100506
2026756.37	Lentimicrobiaceae bacterium strain HK-STAS-BACT-7
1267981.3	Arthrobacter sp. H20
1979950.3	Oricola sp. strain Bin5
1032069.3	Campylobacter ureolyticus RIGS 9880
1841856.4	Bacteroides mediterraneensis strain Marseille-P2644
526225.7	Geodermatophilus obscurus DSM 43160
2831643.10	Ideonella sp. B7
1736327.3	Rathayibacter sp. Leaf296
228955.3	Arenibacter certesii strain KCTC 12113
1125724.3	Rothia aeria F0474
1735688.3	Agromyces sp. Leaf222
2070369.3	Sulfitobacter sp. JL08
490759.3	Marinobacter sp. BSs20148
205920.11	Ehrlichia chaffeensis str. Arkansas
1461582.4	Jeotgalicoccus saudimassiliensis strain 13MG44_air
267746.3	Aneurinibacillus danicus strain NBRC 102444
39962.7	Legionella moravica strain NCTC12239
395495.5	Leptothrix cholodnii SP-6
2781021.3	Lysobacter sp. H21R4
391165.9	Granulibacter bethesdensis CGDNIH1
2652247.3	Gemmobacter sp. HB-1
1131462.4	Dehalobacter sp. CF
2029117.6	Vandammella animalimorsus NML 00-0135
32049.15	Synechococcus sp. PCC 7002
1965622.3	Megasphaera sp. An286 strain An286
1094557.3	Bartonella melophagi K-2C
1960968.3	Bifidobacterium sp. 70
224325.10	Archaeoglobus fulgidus DSM 4304
1852373.16	Murdochiella vaginalis strain MGYG-HGUT-01563
153948.4	Nitrosomonas sp. AL212
604354.9	Thermococcus sibiricus MM 739
2883169.12	Corynebacterium uberis 18M0913
33053.25	Neisseria perflava 327A
53444.22	Lactobacillus lindneri strain TMW 1.1993
2779360.10	Marixanthomonas sp. SCSIO 43207
521095.6	Atopobium parvulum DSM 20469
1354267.4	Moellerella wisconsensis ATCC 35017
2058214.3	Rummeliibacillus sp. TYF005
519989.5	Ectothiorhodospira sp. PHS-1
1003091.3	Methylobacterium thuringiense DSM 23674
1279017.3	Microbulbifer variabilis ATCC 700307
2011009.3	Bacillus sp. FJAT-45505
2795215.3	Brachybacterium sp. MASK1Z-5
1197129.14	Candidatus Brocadia sinica JPN1
212717.8	Clostridium tetani E88
2802396.10	Acidisoma silvae HW T2.11
1603293.4	Flavobacterium sp. 316
1226323.3	Oscillibacter sp. KLE 1745
1034347.3	Bacillus massiliosenegalensis JC6
626937.26	Christensenella minuta strain DSM 22607
887700.7	Acetobacter aceti NBRC 14818
123820.3	"[Actinobacillus] rossii strain NCTC10801"
1784.14	Mycobacterium simiae strain MO323
593133.4	Lutibacter maritimus strain DSM 24450
1796628.15	Longibaculum muris strain 1001302B_160321_H8
1223410.3	Altuibacter lentus strain JL2010
2801916.3	Sinomonas sp. JC656
1759073.3	Sphingopyxis sp. H115
1736587.3	Devosia sp. Root685
1356852.3	Hymenobacter sp. APR13
1401258.6	Thalassobacillus devorans MSP14
1075090.3	Gordonia amarae NBRC 15530
1348662.3	Corynebacterium argentoratense DSM 44202
1122613.3	Oceanicaulis alexandrii DSM 11625
29379.44	Staphylococcus auricularis Ani-GT-018
1547516.3	Luteimonas sp. FCS-9
1343891.3	Salinimicrobium sediminis strain CGMCC 1.12641
1643450.3	Devosia sp. H5989
489910.8	Nosocomiicoccus ampullae strain DSM 19163
1267005.3	Hyphomicrobium zavarzinii ATCC 27496
1123313.3	Streptococcus pleomorphus DSM 20574
1144343.3	Phyllobacterium sp. YR531
